,Год,Цена,Район,Ковид,Санкции,Ключевая ставка ЦБ РФ (%),ИПЦ (% к декабрю предыдущего года),Доллар
1661,2013,225817.72049495304,51,0,0,8.25,106.5,31.8542
1662,2013,112166.512452772,89,0,0,8.25,106.5,31.8542
1663,2013,140740.058910162,14,0,0,8.25,106.5,31.8542
1664,2013,223226.46310432572,23,0,0,8.25,106.5,31.8542
1665,2013,166152.21800864275,90,0,0,8.25,106.5,31.8542
1666,2013,136307.94006441673,91,0,0,8.25,106.5,31.8542
1667,2013,144540.2903429413,13,0,0,8.25,106.5,31.8542
1668,2013,190098.61932938854,88,0,0,8.25,106.5,31.8542
1669,2013,209527.08006279435,83,0,0,8.25,106.5,31.8542
1670,2013,177774.93606138107,39,0,0,8.25,106.5,31.8542
1671,2013,165717.12018140592,64,0,0,8.25,106.5,31.8542
1672,2013,139562.23628691986,53,0,0,8.25,106.5,31.8542
1673,2013,124900.05330490405,17,0,0,8.25,106.5,31.8542
1674,2013,162708.20089001907,81,0,0,8.25,106.5,31.8542
1675,2013,163576.44312466742,82,0,0,8.25,106.5,31.8542
1676,2013,140234.6847739889,52,0,0,8.25,106.5,31.8542
1677,2013,221337.60720783158,85,0,0,8.25,106.5,31.8542
1678,2013,129950.19436345968,16,0,0,8.25,106.5,31.8542
1679,2013,196529.04640116915,84,0,0,8.25,106.5,31.8542
1680,2013,168634.1970998926,15,0,0,8.25,106.5,31.8542
1681,2013,169151.78571428574,86,0,0,8.25,106.5,31.8542
1682,2013,161325.61132561133,42,0,0,8.25,106.5,31.8542
1683,2013,141320.50457978467,87,0,0,8.25,106.5,31.8542
1684,2013,142807.7044771397,73,0,0,8.25,106.5,31.8542
1685,2013,190278.32566294106,55,0,0,8.25,106.5,31.8542
1686,2013,148899.8724489796,20,0,0,8.25,106.5,31.8542
1687,2013,138875.7549055428,41,0,0,8.25,106.5,31.8542
1688,2013,140405.6326187474,21,0,0,8.25,106.5,31.8542
1689,2013,142762.25799663298,70,0,0,8.25,106.5,31.8542
1690,2013,136017.2058645341,71,0,0,8.25,106.5,31.8542
1691,2013,176476.64835164836,72,0,0,8.25,106.5,31.8542
1692,2013,140046.87240749958,68,0,0,8.25,106.5,31.8542
1693,2013,139812.00588343444,125,0,0,8.25,106.5,31.8542
1694,2013,162646.84727883,0,0,0,8.25,106.5,31.8542
1695,2013,157104.185343388,126,0,0,8.25,106.5,31.8542
1696,2013,129003.77542321278,22,0,0,8.25,106.5,31.8542
1697,2013,137462.5322997416,67,0,0,8.25,106.5,31.8542
1698,2013,122355.76923076923,69,0,0,8.25,106.5,31.8542
1699,2013,249599.26723150903,26,0,0,8.25,106.5,31.8542
1700,2013,290187.5901875902,76,0,0,8.25,106.5,31.8542
1701,2013,137175.5498315831,19,0,0,8.25,106.5,31.8542
1702,2013,163073.34882177232,66,0,0,8.25,106.5,31.8542
1703,2013,143267.4814111691,56,0,0,8.25,106.5,31.8542
1704,2013,142024.41077441076,74,0,0,8.25,106.5,31.8542
1705,2013,162532.21649484537,40,0,0,8.25,106.5,31.8542
1706,2013,143339.69465648854,54,0,0,8.25,106.5,31.8542
1707,2013,170764.06649616366,75,0,0,8.25,106.5,31.8542
1708,2013,150206.91743489672,78,0,0,8.25,106.5,31.8542
1709,2013,137693.6189135107,32,0,0,8.25,106.5,31.8542
1710,2013,152537.5758743617,77,0,0,8.25,106.5,31.8542
1711,2013,163442.76841171252,18,0,0,8.25,106.5,31.8542
1712,2013,165527.65843179377,65,0,0,8.25,106.5,31.8542
1713,2013,136270.14312881592,27,0,0,8.25,106.5,31.8542
1714,2013,143096.30102040817,79,0,0,8.25,106.5,31.8542
1715,2013,291341.99134199135,102,0,0,8.25,106.5,31.8542
1716,2013,184504.5632333768,47,0,0,8.25,106.5,31.8542
1717,2013,269993.1776834445,109,0,0,8.25,106.5,31.8542
1718,2013,164506.80272108843,108,0,0,8.25,106.5,31.8542
1719,2013,149282.16753022454,36,0,0,8.25,106.5,31.8542
1720,2013,176154.06400453128,106,0,0,8.25,106.5,31.8542
1721,2013,215961.84954097602,8,0,0,8.25,106.5,31.8542
1722,2013,176384.37886146153,107,0,0,8.25,106.5,31.8542
1723,2013,189481.1372939484,7,0,0,8.25,106.5,31.8542
1724,2013,153904.25701530612,48,0,0,8.25,106.5,31.8542
1725,2013,141703.81973731774,37,0,0,8.25,106.5,31.8542
1726,2013,136935.38101817408,9,0,0,8.25,106.5,31.8542
1727,2013,144549.5160089352,103,0,0,8.25,106.5,31.8542
1728,2013,162823.54405176706,61,0,0,8.25,106.5,31.8542
1729,2013,162406.3309755585,33,0,0,8.25,106.5,31.8542
1730,2013,145285.5180533752,104,0,0,8.25,106.5,31.8542
1731,2013,168872.41838774152,105,0,0,8.25,106.5,31.8542
1732,2013,184126.06978275182,98,0,0,8.25,106.5,31.8542
1733,2013,184045.11381610617,62,0,0,8.25,106.5,31.8542
1734,2013,147341.56820622986,24,0,0,8.25,106.5,31.8542
1735,2013,138397.93409976907,95,0,0,8.25,106.5,31.8542
1736,2013,187386.0465116279,96,0,0,8.25,106.5,31.8542
1737,2013,121726.10755084982,11,0,0,8.25,106.5,31.8542
1738,2013,147748.04905239688,97,0,0,8.25,106.5,31.8542
1739,2013,221347.54028838,31,0,0,8.25,106.5,31.8542
1740,2013,171284.98727735368,100,0,0,8.25,106.5,31.8542
1741,2013,129145.08055173016,99,0,0,8.25,106.5,31.8542
1742,2013,142890.45842217485,10,0,0,8.25,106.5,31.8542
1743,2013,147704.23375074536,49,0,0,8.25,106.5,31.8542
1744,2013,204292.49156098894,101,0,0,8.25,106.5,31.8542
1745,2013,112194.16715599922,57,0,0,8.25,106.5,31.8542
1746,2013,237609.49357112296,29,0,0,8.25,106.5,31.8542
1747,2013,189210.43827367012,5,0,0,8.25,106.5,31.8542
1748,2013,144663.46153846153,45,0,0,8.25,106.5,31.8542
1749,2013,162389.2405063291,117,0,0,8.25,106.5,31.8542
1750,2013,139385.49210006584,25,0,0,8.25,106.5,31.8542
1751,2013,232429.48864939236,59,0,0,8.25,106.5,31.8542
1752,2013,194674.44120505344,115,0,0,8.25,106.5,31.8542
1753,2013,287637.3626373626,114,0,0,8.25,106.5,31.8542
1754,2013,300847.97092671104,4,0,0,8.25,106.5,31.8542
1755,2013,162599.46949602122,116,0,0,8.25,106.5,31.8542
1756,2013,181499.6814996815,112,0,0,8.25,106.5,31.8542
1757,2013,180050.37783375315,111,0,0,8.25,106.5,31.8542
1758,2013,153216.50399290153,110,0,0,8.25,106.5,31.8542
1759,2013,155689.0012642225,6,0,0,8.25,106.5,31.8542
1760,2013,147113.05314204888,60,0,0,8.25,106.5,31.8542
1761,2013,159201.44835347653,46,0,0,8.25,106.5,31.8542
1762,2013,142889.72516820618,113,0,0,8.25,106.5,31.8542
1763,2013,140427.87569573286,35,0,0,8.25,106.5,31.8542
1764,2013,197827.5181040158,2,0,0,8.25,106.5,31.8542
1765,2013,136014.4927536232,120,0,0,8.25,106.5,31.8542
1766,2013,163927.35665694848,119,0,0,8.25,106.5,31.8542
1767,2013,143124.03100775194,58,0,0,8.25,106.5,31.8542
1768,2013,145629.52358227948,118,0,0,8.25,106.5,31.8542
1769,2013,137701.13814756673,30,0,0,8.25,106.5,31.8542
1770,2013,141911.3329418673,3,0,0,8.25,106.5,31.8542
1771,2013,198738.57353227196,44,0,0,8.25,106.5,31.8542
1772,2013,166956.52173913043,123,0,0,8.25,106.5,31.8542
1773,2013,148793.7353336673,122,0,0,8.25,106.5,31.8542
1774,2013,156819.5636019726,121,0,0,8.25,106.5,31.8542
1775,2013,259048.38278535154,124,0,0,8.25,106.5,31.8542
1776,2013,255643.4219985622,1,0,0,8.25,106.5,31.8542
1777,2013,140257.99766181316,34,0,0,8.25,106.5,31.8542
1778,2014,173226.81010388653,0,0,1,10.5,111.4,38.4863
1779,2014,143724.6773709484,125,0,1,10.5,111.4,38.4863
1780,2014,288457.19252498914,1,0,1,10.5,111.4,38.4863
1781,2014,158385.37180591444,126,0,1,10.5,111.4,38.4863
1782,2014,231721.7981340119,31,0,1,10.5,111.4,38.4863
1783,2014,156220.2380952381,24,0,1,10.5,111.4,38.4863
1784,2014,168267.12827988339,42,0,1,10.5,111.4,38.4863
1785,2014,116918.33361193142,57,0,1,10.5,111.4,38.4863
1786,2014,142941.29109977325,30,0,1,10.5,111.4,38.4863
1787,2014,145149.36409346346,35,0,1,10.5,111.4,38.4863
1788,2014,135207.7807250221,120,0,1,10.5,111.4,38.4863
1789,2014,174336.73469387754,119,0,1,10.5,111.4,38.4863
1790,2014,147890.02348949498,63,0,1,10.5,111.4,38.4863
1791,2014,147923.25254654023,3,0,1,10.5,111.4,38.4863
1792,2014,189950.08807985907,62,0,1,10.5,111.4,38.4863
1793,2014,125768.44262295082,69,0,1,10.5,111.4,38.4863
1794,2014,134340.2225755167,22,0,1,10.5,111.4,38.4863
1795,2014,144670.51880993362,68,0,1,10.5,111.4,38.4863
1796,2014,336497.54500818334,4,0,1,10.5,111.4,38.4863
1797,2014,212133.98402839396,115,0,1,10.5,111.4,38.4863
1798,2014,148363.55682812375,118,0,1,10.5,111.4,38.4863
1799,2014,153109.79618671924,45,0,1,10.5,111.4,38.4863
1800,2014,167586.02246389733,117,0,1,10.5,111.4,38.4863
1801,2014,167341.77215189874,116,0,1,10.5,111.4,38.4863
1802,2014,147303.58926787498,56,0,1,10.5,111.4,38.4863
1803,2014,242055.41561712846,26,0,1,10.5,111.4,38.4863
1804,2014,142426.0494027936,67,0,1,10.5,111.4,38.4863
1805,2014,143520.59860371883,41,0,1,10.5,111.4,38.4863
1806,2014,172734.40844869416,65,0,1,10.5,111.4,38.4863
1807,2014,171049.72863257292,66,0,1,10.5,111.4,38.4863
1808,2014,172614.2569703938,64,0,1,10.5,111.4,38.4863
1809,2014,243209.03774163037,23,0,1,10.5,111.4,38.4863
1810,2014,146448.86363636365,74,0,1,10.5,111.4,38.4863
1811,2014,145373.11107649168,19,0,1,10.5,111.4,38.4863
1812,2014,145771.47322233574,32,0,1,10.5,111.4,38.4863
1813,2014,363154.533844189,76,0,1,10.5,111.4,38.4863
1814,2014,150171.25731411445,79,0,1,10.5,111.4,38.4863
1815,2014,146075.23862998316,80,0,1,10.5,111.4,38.4863
1816,2014,171782.97493494043,18,0,1,10.5,111.4,38.4863
1817,2014,159496.11770846925,77,0,1,10.5,111.4,38.4863
1818,2014,190893.8887199757,47,0,1,10.5,111.4,38.4863
1819,2014,164192.43070362473,6,0,1,10.5,111.4,38.4863
1820,2014,200553.92636037798,112,0,1,10.5,111.4,38.4863
1821,2014,193796.9888668833,111,0,1,10.5,111.4,38.4863
1822,2014,142655.0366982236,53,0,1,10.5,111.4,38.4863
1823,2014,161287.03094140883,110,0,1,10.5,111.4,38.4863
1824,2014,128769.4956031193,17,0,1,10.5,111.4,38.4863
1825,2014,163192.88297976344,78,0,1,10.5,111.4,38.4863
1826,2014,153943.45238095237,20,0,1,10.5,111.4,38.4863
1827,2014,152336.7565489593,54,0,1,10.5,111.4,38.4863
1828,2014,147701.1024908126,113,0,1,10.5,111.4,38.4863
1829,2014,169979.4315632012,46,0,1,10.5,111.4,38.4863
1830,2014,328765.90097922576,114,0,1,10.5,111.4,38.4863
1831,2014,186514.76400837014,75,0,1,10.5,111.4,38.4863
1832,2014,144155.49182233933,34,0,1,10.5,111.4,38.4863
1833,2014,201436.9012911287,5,0,1,10.5,111.4,38.4863
1834,2014,139008.73990485672,71,0,1,10.5,111.4,38.4863
1835,2014,203898.5692024366,55,0,1,10.5,111.4,38.4863
1836,2014,170714.07973469832,40,0,1,10.5,111.4,38.4863
1837,2014,148741.33615710435,73,0,1,10.5,111.4,38.4863
1838,2014,145030.80898429736,21,0,1,10.5,111.4,38.4863
1839,2014,182893.2547044792,72,0,1,10.5,111.4,38.4863
1840,2014,148086.82855040472,70,0,1,10.5,111.4,38.4863
1841,2014,144552.21531439366,27,0,1,10.5,111.4,38.4863
1842,2014,230985.03563619844,28,0,1,10.5,111.4,38.4863
1843,2014,162084.44341480365,93,0,1,10.5,111.4,38.4863
1844,2014,162519.13265306124,94,0,1,10.5,111.4,38.4863
1845,2014,143160.41101755388,38,0,1,10.5,111.4,38.4863
1846,2014,146517.10735646536,95,0,1,10.5,111.4,38.4863
1847,2014,198947.81848939453,96,0,1,10.5,111.4,38.4863
1848,2014,146649.21675191817,50,0,1,10.5,111.4,38.4863
1849,2014,125969.06969309463,12,0,1,10.5,111.4,38.4863
1850,2014,144522.20459952418,9,0,1,10.5,111.4,38.4863
1851,2014,152959.28840232638,103,0,1,10.5,111.4,38.4863
1852,2014,156461.64830681353,49,0,1,10.5,111.4,38.4863
1853,2014,334141.86710150837,102,0,1,10.5,111.4,38.4863
1854,2014,201605.20348490274,98,0,1,10.5,111.4,38.4863
1855,2014,252843.31868301335,29,0,1,10.5,111.4,38.4863
1856,2014,156110.8122646584,97,0,1,10.5,111.4,38.4863
1857,2014,124005.07883565796,11,0,1,10.5,111.4,38.4863
1858,2014,145809.10084240953,37,0,1,10.5,111.4,38.4863
1859,2014,175078.17643186304,61,0,1,10.5,111.4,38.4863
1860,2014,211105.19360119928,44,0,1,10.5,111.4,38.4863
1861,2014,165301.35581633815,121,0,1,10.5,111.4,38.4863
1862,2014,210429.90966878558,2,0,1,10.5,111.4,38.4863
1863,2014,307335.700920304,124,0,1,10.5,111.4,38.4863
1864,2014,173008.0327296313,123,0,1,10.5,111.4,38.4863
1865,2014,159749.31834034369,122,0,1,10.5,111.4,38.4863
1866,2014,152688.25884784292,60,0,1,10.5,111.4,38.4863
1867,2014,148459.22224357742,58,0,1,10.5,111.4,38.4863
1868,2014,253984.92730425502,59,0,1,10.5,111.4,38.4863
1869,2014,143584.58227040817,25,0,1,10.5,111.4,38.4863
1870,2014,149208.12074829932,10,0,1,10.5,111.4,38.4863
1871,2014,228151.35895032802,101,0,1,10.5,111.4,38.4863
1872,2014,178091.60305343513,100,0,1,10.5,111.4,38.4863
1873,2014,136863.10243962205,99,0,1,10.5,111.4,38.4863
1874,2014,144591.67424931756,87,0,1,10.5,111.4,38.4863
1875,2014,206503.63124351564,88,0,1,10.5,111.4,38.4863
1876,2014,117726.88719253604,89,0,1,10.5,111.4,38.4863
1877,2014,144333.52080989876,14,0,1,10.5,111.4,38.4863
1878,2014,177914.84880397172,90,0,1,10.5,111.4,38.4863
1879,2014,134309.0928993651,91,0,1,10.5,111.4,38.4863
1880,2014,268696.5340858982,43,0,1,10.5,111.4,38.4863
1881,2014,246778.61740834033,51,0,1,10.5,111.4,38.4863
1882,2014,147073.87889366274,104,0,1,10.5,111.4,38.4863
1883,2014,179562.7157652474,105,0,1,10.5,111.4,38.4863
1884,2014,191509.83519404574,106,0,1,10.5,111.4,38.4863
1885,2014,233877.23387723387,8,0,1,10.5,111.4,38.4863
1886,2014,161623.37662337662,48,0,1,10.5,111.4,38.4863
1887,2014,170142.75240436452,33,0,1,10.5,111.4,38.4863
1888,2014,144680.65003779292,92,0,1,10.5,111.4,38.4863
1889,2014,150290.6976744186,13,0,1,10.5,111.4,38.4863
1890,2014,239867.82976473696,85,0,1,10.5,111.4,38.4863
1891,2014,179406.30797773655,15,0,1,10.5,111.4,38.4863
1892,2014,188822.9852533058,107,0,1,10.5,111.4,38.4863
1893,2014,185273.65491651205,86,0,1,10.5,111.4,38.4863
1894,2014,156296.5511658031,36,0,1,10.5,111.4,38.4863
1895,2014,289752.21100005234,109,0,1,10.5,111.4,38.4863
1896,2014,180703.4471819816,108,0,1,10.5,111.4,38.4863
1897,2014,200989.36355159388,7,0,1,10.5,111.4,38.4863
1898,2014,239432.69360724423,83,0,1,10.5,111.4,38.4863
1899,2014,144388.06557846506,52,0,1,10.5,111.4,38.4863
1900,2014,215637.06895072004,84,0,1,10.5,111.4,38.4863
1901,2014,135685.10031131096,16,0,1,10.5,111.4,38.4863
1902,2014,173642.02007863496,82,0,1,10.5,111.4,38.4863
1903,2014,184329.85415082602,39,0,1,10.5,111.4,38.4863
1904,2014,172814.14237935978,81,0,1,10.5,111.4,38.4863
1905,2015,270156.3067975282,23,0,1,11.0,112.9,61.0036
1906,2015,153355.37833106398,27,0,1,11.0,112.9,61.0036
1907,2015,179690.01088590533,46,0,1,11.0,112.9,61.0036
1908,2015,220762.7880225745,112,0,1,11.0,112.9,61.0036
1909,2015,208727.3599616169,111,0,1,11.0,112.9,61.0036
1910,2015,170973.52454495314,6,0,1,11.0,112.9,61.0036
1911,2015,142241.50642916127,17,0,1,11.0,112.9,61.0036
1912,2015,192347.57834757835,47,0,1,11.0,112.9,61.0036
1913,2015,169820.4171536456,110,0,1,11.0,112.9,61.0036
1914,2015,150008.52405915697,53,0,1,11.0,112.9,61.0036
1915,2015,163209.53918767854,77,0,1,11.0,112.9,61.0036
1916,2015,154086.44589911436,19,0,1,11.0,112.9,61.0036
1917,2015,464952.97805642633,76,0,1,11.0,112.9,61.0036
1918,2015,181289.50695322378,18,0,1,11.0,112.9,61.0036
1919,2015,172833.4673874413,78,0,1,11.0,112.9,61.0036
1920,2015,159048.6469313,79,0,1,11.0,112.9,61.0036
1921,2015,155695.1048951049,80,0,1,11.0,112.9,61.0036
1922,2015,153475.59565116817,32,0,1,11.0,112.9,61.0036
1923,2015,155731.10964816035,73,0,1,11.0,112.9,61.0036
1924,2015,163374.31448350265,20,0,1,11.0,112.9,61.0036
1925,2015,220350.21888680427,55,0,1,11.0,112.9,61.0036
1926,2015,156796.0233379395,21,0,1,11.0,112.9,61.0036
1927,2015,153393.58497253232,70,0,1,11.0,112.9,61.0036
1928,2015,143885.55201927142,71,0,1,11.0,112.9,61.0036
1929,2015,192287.3528973633,72,0,1,11.0,112.9,61.0036
1930,2015,216189.90692511314,5,0,1,11.0,112.9,61.0036
1931,2015,155838.16396545604,113,0,1,11.0,112.9,61.0036
1932,2015,155528.49927849928,74,0,1,11.0,112.9,61.0036
1933,2015,160064.44750344136,54,0,1,11.0,112.9,61.0036
1934,2015,390099.2829564258,114,0,1,11.0,112.9,61.0036
1935,2015,150908.00248592527,34,0,1,11.0,112.9,61.0036
1936,2015,225997.5010412328,115,0,1,11.0,112.9,61.0036
1937,2015,197705.95985429743,75,0,1,11.0,112.9,61.0036
1938,2015,180911.17134731603,40,0,1,11.0,112.9,61.0036
1939,2015,172065.19496595833,121,0,1,11.0,112.9,61.0036
1940,2015,143204.77009024497,120,0,1,11.0,112.9,61.0036
1941,2015,180149.50166112956,119,0,1,11.0,112.9,61.0036
1942,2015,154453.097028285,35,0,1,11.0,112.9,61.0036
1943,2015,191869.07240342355,62,0,1,11.0,112.9,61.0036
1944,2015,148494.44241982506,30,0,1,11.0,112.9,61.0036
1945,2015,156443.18580962418,3,0,1,11.0,112.9,61.0036
1946,2015,157195.84324610097,63,0,1,11.0,112.9,61.0036
1947,2015,154062.57777501244,125,0,1,11.0,112.9,61.0036
1948,2015,187045.5881118294,0,0,1,11.0,112.9,61.0036
1949,2015,161371.10409289564,126,0,1,11.0,112.9,61.0036
1950,2015,177658.43179377014,42,0,1,11.0,112.9,61.0036
1951,2015,133526.5074585055,57,0,1,11.0,112.9,61.0036
1952,2015,261928.18772971444,31,0,1,11.0,112.9,61.0036
1953,2015,169275.29076146588,24,0,1,11.0,112.9,61.0036
1954,2015,217376.267143709,44,0,1,11.0,112.9,61.0036
1955,2015,149067.24648641836,67,0,1,11.0,112.9,61.0036
1956,2015,257024.7731774718,26,0,1,11.0,112.9,61.0036
1957,2015,148846.0234801097,41,0,1,11.0,112.9,61.0036
1958,2015,179429.19525888958,65,0,1,11.0,112.9,61.0036
1959,2015,177369.13150910588,64,0,1,11.0,112.9,61.0036
1960,2015,177989.3067960565,66,0,1,11.0,112.9,61.0036
1961,2015,154399.2174572532,56,0,1,11.0,112.9,61.0036
1962,2015,143004.75877522904,22,0,1,11.0,112.9,61.0036
1963,2015,422471.22955784376,4,0,1,11.0,112.9,61.0036
1964,2015,152440.9421302768,68,0,1,11.0,112.9,61.0036
1965,2015,140229.97258604935,69,0,1,11.0,112.9,61.0036
1966,2015,168335.88722034937,116,0,1,11.0,112.9,61.0036
1967,2015,167207.74385703646,117,0,1,11.0,112.9,61.0036
1968,2015,157120.1958341066,118,0,1,11.0,112.9,61.0036
1969,2015,159375.0,45,0,1,11.0,112.9,61.0036
1970,2015,250679.2174234035,28,0,1,11.0,112.9,61.0036
1971,2015,203377.09520270827,106,0,1,11.0,112.9,61.0036
1972,2015,182478.1885117757,105,0,1,11.0,112.9,61.0036
1973,2015,245042.18424083933,8,0,1,11.0,112.9,61.0036
1974,2015,170728.17966472305,48,0,1,11.0,112.9,61.0036
1975,2015,156881.93970597358,92,0,1,11.0,112.9,61.0036
1976,2015,178607.41107024756,33,0,1,11.0,112.9,61.0036
1977,2015,149883.22793906296,104,0,1,11.0,112.9,61.0036
1978,2015,270315.96030632424,51,0,1,11.0,112.9,61.0036
1979,2015,132336.0420257736,89,0,1,11.0,112.9,61.0036
1980,2015,219624.2084501194,88,0,1,11.0,112.9,61.0036
1981,2015,151258.68055555556,14,0,1,11.0,112.9,61.0036
1982,2015,184037.68813166127,90,0,1,11.0,112.9,61.0036
1983,2015,315841.3240509654,43,0,1,11.0,112.9,61.0036
1984,2015,150438.8940221523,91,0,1,11.0,112.9,61.0036
1985,2015,161238.3540372671,13,0,1,11.0,112.9,61.0036
1986,2015,269839.8771660452,85,0,1,11.0,112.9,61.0036
1987,2015,227903.49401456732,84,0,1,11.0,112.9,61.0036
1988,2015,154411.6462628866,52,0,1,11.0,112.9,61.0036
1989,2015,143953.03216223198,16,0,1,11.0,112.9,61.0036
1990,2015,178611.59169550173,82,0,1,11.0,112.9,61.0036
1991,2015,179848.52984852984,81,0,1,11.0,112.9,61.0036
1992,2015,193438.70172404277,39,0,1,11.0,112.9,61.0036
1993,2015,271481.02231546823,83,0,1,11.0,112.9,61.0036
1994,2015,214399.72241498958,7,0,1,11.0,112.9,61.0036
1995,2015,196352.71878127434,107,0,1,11.0,112.9,61.0036
1996,2015,182344.0930156923,15,0,1,11.0,112.9,61.0036
1997,2015,196436.30179344467,86,0,1,11.0,112.9,61.0036
1998,2015,162739.4995039136,36,0,1,11.0,112.9,61.0036
1999,2015,196854.46212383258,108,0,1,11.0,112.9,61.0036
2000,2015,344981.4529338086,109,0,1,11.0,112.9,61.0036
2001,2015,151319.32875190894,87,0,1,11.0,112.9,61.0036
2002,2015,171628.47697218423,49,0,1,11.0,112.9,61.0036
2003,2015,153727.7880168307,37,0,1,11.0,112.9,61.0036
2004,2015,154615.29275962265,9,0,1,11.0,112.9,61.0036
2005,2015,158591.5648665082,103,0,1,11.0,112.9,61.0036
2006,2015,214806.41639371798,98,0,1,11.0,112.9,61.0036
2007,2015,171713.66000547496,97,0,1,11.0,112.9,61.0036
2008,2015,426335.52014995314,102,0,1,11.0,112.9,61.0036
2009,2015,138365.39556871902,11,0,1,11.0,112.9,61.0036
2010,2015,140289.97027718255,12,0,1,11.0,112.9,61.0036
2011,2015,167661.99567384558,94,0,1,11.0,112.9,61.0036
2012,2015,166870.0247944669,93,0,1,11.0,112.9,61.0036
2013,2015,149716.89895470382,38,0,1,11.0,112.9,61.0036
2014,2015,154530.37875159283,50,0,1,11.0,112.9,61.0036
2015,2015,154260.63706114856,95,0,1,11.0,112.9,61.0036
2016,2015,214903.38846519997,96,0,1,11.0,112.9,61.0036
2017,2015,180808.19546525157,100,0,1,11.0,112.9,61.0036
2018,2015,299403.6786689198,59,0,1,11.0,112.9,61.0036
2019,2015,156164.58637026238,25,0,1,11.0,112.9,61.0036
2020,2015,319736.2637362637,1,0,1,11.0,112.9,61.0036
2021,2015,160194.89027186373,58,0,1,11.0,112.9,61.0036
2022,2015,268019.0368485534,29,0,1,11.0,112.9,61.0036
2023,2015,148567.77493606138,99,0,1,11.0,112.9,61.0036
2024,2015,156467.56194116443,10,0,1,11.0,112.9,61.0036
2025,2015,257813.3478024959,101,0,1,11.0,112.9,61.0036
2026,2015,216269.84126984127,2,0,1,11.0,112.9,61.0036
2027,2015,196647.97405842802,61,0,1,11.0,112.9,61.0036
2028,2015,160600.90702947843,60,0,1,11.0,112.9,61.0036
2029,2015,166028.8305045338,122,0,1,11.0,112.9,61.0036
2030,2015,180178.7694917466,123,0,1,11.0,112.9,61.0036
2031,2015,377168.6437459509,124,0,1,11.0,112.9,61.0036
2032,2016,341025.641025641,1,0,1,10.0,105.4,67.0014
2033,2016,388806.08182933764,124,0,1,10.0,105.4,67.0014
2034,2016,169091.85075097388,123,0,1,10.0,105.4,67.0014
2035,2016,151173.0277395239,122,0,1,10.0,105.4,67.0014
2036,2016,203436.19375461026,2,0,1,10.0,105.4,67.0014
2037,2016,141948.29760403532,45,0,1,10.0,105.4,67.0014
2038,2016,105874.72324113545,57,0,1,10.0,105.4,67.0014
2039,2016,178894.08727918044,61,0,1,10.0,105.4,67.0014
2040,2016,145180.63982349695,60,0,1,10.0,105.4,67.0014
2041,2016,312445.02111189306,59,0,1,10.0,105.4,67.0014
2042,2016,136153.62811791385,25,0,1,10.0,105.4,67.0014
2043,2016,265976.24025542533,29,0,1,10.0,105.4,67.0014
2044,2016,243954.66949666463,101,0,1,10.0,105.4,67.0014
2045,2016,140831.33253301322,10,0,1,10.0,105.4,67.0014
2046,2016,162485.15691263785,100,0,1,10.0,105.4,67.0014
2047,2016,128035.80562659846,99,0,1,10.0,105.4,67.0014
2048,2016,155291.3743622449,48,0,1,10.0,105.4,67.0014
2049,2016,163425.7399223249,33,0,1,10.0,105.4,67.0014
2050,2016,136790.30139385536,37,0,1,10.0,105.4,67.0014
2051,2016,141493.0217461863,103,0,1,10.0,105.4,67.0014
2052,2016,135790.0892315689,9,0,1,10.0,105.4,67.0014
2053,2016,451515.15151515155,102,0,1,10.0,105.4,67.0014
2054,2016,152078.92882311484,49,0,1,10.0,105.4,67.0014
2055,2016,205475.36087605776,98,0,1,10.0,105.4,67.0014
2056,2016,152391.8269230769,97,0,1,10.0,105.4,67.0014
2057,2016,114632.62633091093,11,0,1,10.0,105.4,67.0014
2058,2016,206681.9521781854,96,0,1,10.0,105.4,67.0014
2059,2016,137387.5153926305,50,0,1,10.0,105.4,67.0014
2060,2016,134867.86018755328,95,0,1,10.0,105.4,67.0014
2061,2016,116980.80766833588,12,0,1,10.0,105.4,67.0014
2062,2016,152938.4867154409,94,0,1,10.0,105.4,67.0014
2063,2016,128299.08990623277,38,0,1,10.0,105.4,67.0014
2064,2016,244013.03224356813,28,0,1,10.0,105.4,67.0014
2065,2016,179441.07744107742,106,0,1,10.0,105.4,67.0014
2066,2016,243273.22772722165,8,0,1,10.0,105.4,67.0014
2067,2016,170282.5048201861,105,0,1,10.0,105.4,67.0014
2068,2016,125291.0779696494,104,0,1,10.0,105.4,67.0014
2069,2016,151843.29896907217,93,0,1,10.0,105.4,67.0014
2070,2016,136711.91690962098,92,0,1,10.0,105.4,67.0014
2071,2016,140985.74544321548,13,0,1,10.0,105.4,67.0014
2072,2016,126938.68739205528,91,0,1,10.0,105.4,67.0014
2073,2016,163349.1847826087,90,0,1,10.0,105.4,67.0014
2074,2016,306000.8733079658,43,0,1,10.0,105.4,67.0014
2075,2016,269235.85880277195,51,0,1,10.0,105.4,67.0014
2076,2016,105083.00012116805,89,0,1,10.0,105.4,67.0014
2077,2016,135708.1138907176,14,0,1,10.0,105.4,67.0014
2078,2016,196987.99091204154,88,0,1,10.0,105.4,67.0014
2079,2016,132604.31561159497,87,0,1,10.0,105.4,67.0014
2080,2016,170055.0750101365,15,0,1,10.0,105.4,67.0014
2081,2016,184054.48717948722,47,0,1,10.0,105.4,67.0014
2082,2016,332829.71916103805,109,0,1,10.0,105.4,67.0014
